chr	source	start	end	strand	gene_id	gene_name	gene_type	gene_status	level	num.dup	num.lap
chr17	ENSEMBL	7577955	7578091	+	ENSG00000277985.1	SNORA67	snoRNA	KNOWN	3	8	1
chr17	ENSEMBL	7906122	7906260	+	ENSG00000252835.1	SCARNA21	scaRNA	KNOWN	3	4	1
chr17	ENSEMBL	8329583	8329719	+	ENSG00000212206.1	SNORA69	snoRNA	NOVEL	3	2	1
chr17	ENSEMBL	10005113	10005260	+	ENSG00000280845.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr17	ENSEMBL	14177131	14177310	+	ENSG00000252305.1	SNORA74	snoRNA	NOVEL	3	7	1
chr17	ENSEMBL	15574019	15574198	+	ENSG00000252129.1	SNORA74	snoRNA	NOVEL	3	7	1
chr17	HAVANA	15699577	15720787	+	ENSG00000187607.14	ZNF286A	protein_coding	KNOWN	2	2	2
chr17	HAVANA	15699692	15744783	+	ENSG00000255104.6	ZNF286A	protein_coding	NOVEL	2	2	2
chr17	ENSEMBL	16441226	16441298	+	ENSG00000277512.1	SNORD65	snoRNA	KNOWN	3	5	1
chr17	ENSEMBL	16710059	16710361	+	ENSG00000276088.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	17460444	17460522	+	ENSG00000201741.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	18001101	18001195	-	ENSG00000281749.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	18605054	18605356	-	ENSG00000276532.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	18840618	18840920	+	ENSG00000274747.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	18943999	18944073	+	ENSG00000212618.1	snoMBII-202	snoRNA	NOVEL	3	2	1
chr17	ENSEMBL	19061912	19062128	+	ENSG00000280523.1	SNORD3B-2	snoRNA	KNOWN	3	4	2
chr17	ENSEMBL	19061912	19062129	+	ENSG00000276271.1	SNORD3B-2	snoRNA	NOVEL	3	4	2
chr17	HAVANA	19061912	19062669	+	ENSG00000265185.4	SNORD3B-1	snoRNA	KNOWN	2	2	1
chr17	HAVANA	19063346	19064136	-	ENSG00000262074.5	SNORD3B-2	snoRNA	KNOWN	2	4	2
chr17	ENSEMBL	19063919	19064136	-	ENSG00000274088.1	SNORD3B-1	snoRNA	NOVEL	3	2	1
chr17	ENSEMBL	19063920	19064136	-	ENSG00000281187.1	SNORD3B-2	snoRNA	KNOWN	3	4	2
chr17	ENSEMBL	19112419	19112636	-	ENSG00000277947.1	SNORD3D	snoRNA	NOVEL	3	2	2
chr17	ENSEMBL	19112420	19112636	-	ENSG00000281000.1	SNORD3D	snoRNA	KNOWN	3	2	2
chr17	HAVANA	19188016	19188714	+	ENSG00000263934.3	SNORD3A	snoRNA	KNOWN	2	3	3
chr17	ENSEMBL	19188016	19188232	+	ENSG00000281298.1	SNORD3A	snoRNA	KNOWN	3	3	3
chr17	ENSEMBL	19188016	19188233	+	ENSG00000277813.1	SNORD3A	snoRNA	NOVEL	3	3	3
chr17	HAVANA	19189665	19190245	-	ENSG00000264940.3	SNORD3C	snoRNA	KNOWN	2	3	3
chr17	ENSEMBL	19190028	19190245	-	ENSG00000275303.1	SNORD3C	snoRNA	NOVEL	3	3	3
chr17	ENSEMBL	19190029	19190245	-	ENSG00000280847.1	SNORD3C	snoRNA	KNOWN	3	3	3
chr17	ENSEMBL	19557560	19557711	+	ENSG00000276660.1	SNORA59A	snoRNA	KNOWN	3	2	1
chr17	ENSEMBL	19649494	19649587	-	ENSG00000275982.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	19662000	19662090	+	ENSG00000252349.1	SNORA31	snoRNA	NOVEL	3	27	1
chr17	ENSEMBL	20323001	20323110	+	ENSG00000276577.1	U6	snRNA	NOVEL	3	34	1
chr17	ENSEMBL	20340743	20341045	+	ENSG00000278701.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	28018770	28018907	+	ENSG00000251818.1	SCARNA20	scaRNA	NOVEL	3	7	1
chr17	ENSEMBL	28022330	28022464	-	ENSG00000202389.1	SNORA70	snoRNA	NOVEL	3	30	1
chr17	ENSEMBL	28061967	28062068	+	ENSG00000252283.1	Vault	misc_RNA	NOVEL	3	3	1
chr17	ENSEMBL	28834722	28834822	+	ENSG00000238516.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	29777619	29777744	+	ENSG00000252657.1	SNORA70	snoRNA	NOVEL	3	30	1
chr17	ENSEMBL	29883006	29883109	+	ENSG00000239129.1	snoU13	snoRNA	NOVEL	3	34	1
chr17	ENSEMBL	30059052	30059147	-	ENSG00000207011.1	RNY4P13	misc_RNA	KNOWN	3	2	2
chr17	HAVANA	30059054	30059147	-	ENSG00000267482.1	RNY4P13	unprocessed_pseudogene	KNOWN	2	2	2
chr17	ENSEMBL	30246757	30246820	-	ENSG00000252112.1	SNORD63	snoRNA	NOVEL	3	4	1
chr17	ENSEMBL	30344503	30344604	-	ENSG00000207132.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	32463374	32463482	-	ENSG00000202100.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	32830219	32830329	-	ENSG00000201178.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	35097560	35097657	-	ENSG00000252328.1	Vault	misc_RNA	NOVEL	3	3	1
chr17	ENSEMBL	35889558	35889804	+	ENSG00000271394.1	7SK	misc_RNA	NOVEL	3	13	1
chr17	ENSEMBL	36110150	36110447	+	ENSG00000276014.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	36285312	36285413	+	ENSG00000265889.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	36404826	36404932	-	ENSG00000277029.1	U6	snRNA	NOVEL	3	34	1
chr17	ENSEMBL	36491199	36491322	-	ENSG00000274164.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr17	ENSEMBL	37907957	37908063	+	ENSG00000277341.1	U6	snRNA	NOVEL	3	34	1
chr17	ENSEMBL	37940704	37940790	-	ENSG00000277488.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr17	ENSEMBL	38089399	38089500	+	ENSG00000275006.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	38144201	38144287	-	ENSG00000274663.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr17	ENSEMBL	38231043	38231144	-	ENSG00000274284.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	38731802	38731920	-	ENSG00000276036.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr17	ENSEMBL	38755279	38755400	-	ENSG00000274607.1	U6	snRNA	NOVEL	3	34	1
chr17	ENSEMBL	38851524	38851659	-	ENSG00000252699.1	SNORA21	snoRNA	NOVEL	3	2	1
chr17	ENSEMBL	38852863	38852994	-	ENSG00000199293.1	SNORA21	snoRNA	KNOWN	3	2	1
chr17	ENSEMBL	40391232	40391338	-	ENSG00000222881.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	HAVANA	40628797	40665141	-	ENSG00000264058.1	KRT222	protein_coding	NOVEL	2	2	2
chr17	HAVANA	40654665	40665181	-	ENSG00000213424.7	KRT222	protein_coding	KNOWN	2	2	2
chr17	ENSEMBL	42940575	42940702	-	ENSG00000212149.1	SNORA40	snoRNA	NOVEL	3	22	1
chr17	ENSEMBL	43233787	43233977	-	ENSG00000274585.1	RNU2-1	snRNA	KNOWN	3	11	1
chr17	ENSEMBL	43239921	43240111	-	ENSG00000275616.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43241180	43241370	-	ENSG00000273709.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43245674	43245864	-	ENSG00000274432.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43251829	43252019	-	ENSG00000278048.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43266633	43266823	-	ENSG00000276596.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43271369	43271559	-	ENSG00000277903.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43273101	43273292	-	ENSG00000278774.1	U2	snRNA	NOVEL	3	8	1
chr17	ENSEMBL	43277978	43278168	-	ENSG00000274862.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43284139	43284329	-	ENSG00000274062.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43290291	43290481	-	ENSG00000274452.1	U2	snRNA	NOVEL	3	8	1
chr17	ENSEMBL	43296425	43296615	-	ENSG00000275219.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43300041	43300231	-	ENSG00000278591.1	RNU2-1	snRNA	NOVEL	3	11	1
chr17	ENSEMBL	43387226	43387417	-	ENSG00000277084.1	U2	snRNA	NOVEL	3	8	1
chr17	ENSEMBL	43607436	43607723	-	ENSG00000278109.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	44025020	44025223	-	ENSG00000221044.2	U3	snoRNA	NOVEL	3	56	1
chr17	ENSEMBL	44303965	44304203	+	ENSG00000221496.2	U3	snoRNA	NOVEL	3	56	1
chr17	ENSEMBL	45071442	45071543	+	ENSG00000200888.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	45526466	45526746	-	ENSG00000278770.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	45931806	45932083	+	ENSG00000274883.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	46215070	46215171	-	ENSG00000238723.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	47041825	47042105	+	ENSG00000277198.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	47557413	47557514	+	ENSG00000206734.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	48382370	48382586	-	ENSG00000280959.1	ACEA_U3	snoRNA	NOVEL	3	3	1
chr17	ENSEMBL	48382371	48382586	-	ENSG00000200538.2	U3	snoRNA	NOVEL	3	56	1
chr17	ENSEMBL	48479097	48479198	+	ENSG00000206805.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	48880840	48880967	+	ENSG00000212565.1	SNORA68	snoRNA	NOVEL	3	6	1
chr17	ENSEMBL	48956650	48956753	-	ENSG00000238804.1	snoU13	snoRNA	NOVEL	3	34	1
chr17	ENSEMBL	49017793	49018061	-	ENSG00000255851.2	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	49325840	49325901	-	ENSG00000281414.1	U7	snRNA	NOVEL	3	16	1
chr17	ENSEMBL	49416744	49416850	-	ENSG00000207127.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	50023661	50023794	+	ENSG00000281242.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr17	ENSEMBL	50024129	50024285	-	ENSG00000280736.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr17	ENSEMBL	50024408	50024572	-	ENSG00000281631.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr17	ENSEMBL	50386145	50386246	-	ENSG00000206824.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	50696644	50696760	+	ENSG00000201340.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	HAVANA	51165435	51171747	+	ENSG00000243678.10	NME1-NME2	protein_coding	KNOWN	2	2	2
chr17	ENSEMBL	51166831	51171507	+	ENSG00000280803.1	NME1-NME2	protein_coding	KNOWN	3	2	2
chr17	ENSEMBL	58631641	58631836	-	ENSG00000212195.2	U3	snoRNA	NOVEL	3	56	1
chr17	ENSEMBL	58785323	58785608	-	ENSG00000276601.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	58951185	58951513	+	ENSG00000275680.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	59260748	59260846	+	ENSG00000207235.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	60175423	60175669	+	ENSG00000281662.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	60231516	60231646	-	ENSG00000252577.1	SCARNA20	scaRNA	KNOWN	3	7	1
chr17	ENSEMBL	60748940	60749046	-	ENSG00000252534.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	61874084	61874182	-	ENSG00000202361.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	62036833	62036945	+	ENSG00000200842.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	62122320	62122421	+	ENSG00000207123.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	62661621	62661725	-	ENSG00000207382.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	64146337	64146471	+	ENSG00000281311.1	SNORA76C	snoRNA	NOVEL	3	2	2
chr17	ENSEMBL	64146339	64146471	+	ENSG00000277887.1	SNORA76C	snoRNA	KNOWN	3	2	2
chr17	ENSEMBL	64390158	64390263	-	ENSG00000239823.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	67271469	67271607	+	ENSG00000207410.1	SNORA8	snoRNA	NOVEL	3	5	1
chr17	ENSEMBL	67408774	67408881	-	ENSG00000201547.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	69355133	69355218	-	ENSG00000252352.1	SNORA40	snoRNA	NOVEL	3	22	1
chr17	ENSEMBL	69985986	69986094	+	ENSG00000199801.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	72818836	72818972	-	ENSG00000252274.1	SCARNA24	scaRNA	NOVEL	3	2	1
chr17	ENSEMBL	75089862	75089974	-	ENSG00000206713.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	75145670	75145762	+	ENSG00000252042.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	75431990	75432087	+	ENSG00000202332.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	HAVANA	75909574	75941140	-	ENSG00000188878.15	FBF1	protein_coding	KNOWN	2	2	2
chr17	ENSEMBL	75910723	75938149	-	ENSG00000281844.1	FBF1	protein_coding	KNOWN	3	2	2
chr17	ENSEMBL	76319376	76319473	+	ENSG00000251779.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	76721216	76721396	-	ENSG00000274051.1	uc_338	misc_RNA	NOVEL	3	36	1
chr17	ENSEMBL	77014880	77015138	+	ENSG00000276202.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	77089307	77089493	+	ENSG00000275143.1	SCARNA16	scaRNA	KNOWN	3	6	1
chr17	ENSEMBL	77442109	77442213	+	ENSG00000200651.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	ENSEMBL	78399935	78400063	+	ENSG00000200063.1	SNORA30	snoRNA	NOVEL	3	3	1
chr17	ENSEMBL	81573490	81573602	+	ENSG00000207021.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr17	HAVANA	81703371	81720539	+	ENSG00000262660.1	SLC25A10	protein_coding	NOVEL	2	2	2
chr17	HAVANA	81712236	81721016	+	ENSG00000183048.10	SLC25A10	protein_coding	KNOWN	2	2	2
chr17	ENSEMBL	81718849	81719095	-	ENSG00000281517.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr17	ENSEMBL	82417226	82417321	+	ENSG00000201239.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	2555358	2555492	+	ENSG00000238575.1	snoU109	snoRNA	NOVEL	3	7	1
chr18	ENSEMBL	2621090	2621201	+	ENSG00000202224.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	2778941	2779057	+	ENSG00000207034.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	3025434	3025566	-	ENSG00000252258.1	SNORA70	snoRNA	NOVEL	3	30	1
chr18	ENSEMBL	7301020	7301153	-	ENSG00000212626.1	SNORA48	snoRNA	NOVEL	3	13	1
chr18	ENSEMBL	7995570	7995785	+	ENSG00000199856.2	U3	snoRNA	NOVEL	3	56	1
chr18	ENSEMBL	8720034	8720132	-	ENSG00000252319.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	9249649	9249746	-	ENSG00000200883.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	9250110	9250211	+	ENSG00000207092.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	12760717	12760818	+	ENSG00000201466.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	21450653	21450756	-	ENSG00000221139.1	SNORD23	snoRNA	NOVEL	3	2	1
chr18	ENSEMBL	21711950	21712119	-	ENSG00000252677.1	SNORA81	snoRNA	NOVEL	3	4	1
chr18	ENSEMBL	21724119	21724229	+	ENSG00000200750.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	21817624	21817828	+	ENSG00000199977.1	SNORA73	snoRNA	NOVEL	3	4	1
chr18	ENSEMBL	23024596	23024703	+	ENSG00000223023.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	23456371	23456467	+	ENSG00000199357.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	23582016	23582121	-	ENSG00000199366.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	24179038	24179295	-	ENSG00000273524.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr18	ENSEMBL	24429505	24429609	+	ENSG00000199636.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	26689316	26689529	-	ENSG00000275900.1	U3	snoRNA	NOVEL	3	56	1
chr18	ENSEMBL	31382317	31382430	+	ENSG00000207240.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	32263135	32263234	-	ENSG00000222395.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	34001698	34001799	-	ENSG00000199204.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	HAVANA	47134656	47176281	-	ENSG00000267228.5	IER3IP1	protein_coding	NOVEL	2	2	2
chr18	HAVANA	47152998	47176374	-	ENSG00000134049.4	IER3IP1	protein_coding	KNOWN	2	2	2
chr18	HAVANA	49487339	49491878	+	ENSG00000265496.3	MIR1539	antisense	KNOWN	2	2	2
chr18	ENSEMBL	49487373	49487422	+	ENSG00000278544.1	MIR1539	miRNA	KNOWN	3	2	2
chr18	ENSEMBL	49814133	49814276	+	ENSG00000251992.1	SCARNA17	scaRNA	KNOWN	3	5	1
chr18	ENSEMBL	49814361	49814443	+	ENSG00000252139.1	SCARNA18	scaRNA	NOVEL	3	3	1
chr18	ENSEMBL	49871555	49871666	-	ENSG00000201668.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	50959267	50959379	-	ENSG00000200752.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	56079394	56079594	-	ENSG00000201816.1	SNORA73	snoRNA	NOVEL	3	4	1
chr18	ENSEMBL	56753226	56753326	-	ENSG00000206865.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	56957270	56957469	+	ENSG00000212539.2	U3	snoRNA	NOVEL	3	56	1
chr18	ENSEMBL	58600631	58600698	+	ENSG00000252284.1	SNORD28	snoRNA	NOVEL	3	3	1
chr18	ENSEMBL	58818883	58819016	-	ENSG00000199713.1	U8	snoRNA	NOVEL	3	22	1
chr18	ENSEMBL	62330812	62330913	+	ENSG00000199867.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr18	ENSEMBL	76840838	76841102	-	ENSG00000275355.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr18	ENSEMBL	77431563	77431689	-	ENSG00000199392.1	SNORA25	snoRNA	NOVEL	3	20	1
chr18	ENSEMBL	78544095	78544188	-	ENSG00000201723.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	HAVANA	1578339	1605445	-	ENSG00000267059.2	UQCR11	protein_coding	NOVEL	2	2	2
chr19	HAVANA	1597172	1605490	-	ENSG00000127540.10	UQCR11	protein_coding	KNOWN	2	2	2
chr19	ENSEMBL	1724115	1724395	+	ENSG00000275642.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	3521248	3521320	-	ENSG00000252408.1	SNORD38	snoRNA	NOVEL	3	4	1
chr19	ENSEMBL	3982507	3982572	-	ENSG00000206775.1	SNORD37	snoRNA	KNOWN	3	3	1
chr19	ENSEMBL	4127492	4127732	+	ENSG00000278007.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	6572956	6573057	-	ENSG00000199223.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	6928345	6928629	+	ENSG00000276568.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	HAVANA	8308283	8321379	-	ENSG00000167774.2	NDUFA7	protein_coding	NOVEL	2	2	2
chr19	HAVANA	8308768	8321396	-	ENSG00000267855.4	NDUFA7	protein_coding	KNOWN	2	2	2
chr19	ENSEMBL	9819954	9820094	+	ENSG00000200237.1	SNORA70	snoRNA	NOVEL	3	30	1
chr19	ENSEMBL	11011708	11012006	+	ENSG00000276757.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	11033727	11033912	+	ENSG00000278643.1	uc_338	misc_RNA	NOVEL	3	36	1
chr19	ENSEMBL	11408772	11408880	+	ENSG00000202357.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	12088245	12088346	-	ENSG00000199444.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	HAVANA	12461184	12513854	-	ENSG00000242852.5	ZNF709	protein_coding	KNOWN	2	2	2
chr19	HAVANA	12461559	12551474	-	ENSG00000196826.7	ZNF709	protein_coding	PUTATIVE	2	2	2
chr19	ENSEMBL	12706449	12706518	-	ENSG00000209702.1	SNORD41	snoRNA	KNOWN	3	2	1
chr19	ENSEMBL	12781157	12781444	+	ENSG00000280783.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	HAVANA	15828961	15836320	+	ENSG00000214049.6	UCA1	processed_transcript	KNOWN	2	2	2
chr19	ENSEMBL	15834730	15834804	+	ENSG00000273782.1	UCA1	misc_RNA	NOVEL	3	2	2
chr19	ENSEMBL	16187313	16187566	+	ENSG00000275901.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	17862588	17862720	+	ENSG00000207166.1	SNORA68	snoRNA	KNOWN	3	6	1
chr19	HAVANA	18153118	18170540	+	ENSG00000105647.13	PIK3R2	protein_coding	KNOWN	2	2	2
chr19	HAVANA	18153158	18178117	+	ENSG00000268173.1	PIK3R2	protein_coding	KNOWN	2	2	2
chr19	ENSEMBL	32608337	32608469	-	ENSG00000201388.1	SNORA68	snoRNA	NOVEL	3	6	1
chr19	ENSEMBL	34637696	34637781	-	ENSG00000252230.1	SNORD111	snoRNA	NOVEL	3	2	1
chr19	ENSEMBL	36203347	36203459	-	ENSG00000200179.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	36858227	36858329	-	ENSG00000206669.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	38200234	38200532	+	ENSG00000275132.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	38294544	38294636	+	ENSG00000200209.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	40339059	40339164	-	ENSG00000207281.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	40342329	40342441	+	ENSG00000206925.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	40450225	40450480	+	ENSG00000277510.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	40647563	40647937	+	ENSG00000279183.1	FKSG66	protein_coding	KNOWN	3	2	1
chr19	ENSEMBL	41442102	41442392	-	ENSG00000277136.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	44725984	44726058	-	ENSG00000252200.1	snoZ6	snoRNA	NOVEL	3	4	1
chr19	ENSEMBL	44764950	44765100	+	ENSG00000253027.1	SNORA70	snoRNA	NOVEL	3	30	1
chr19	ENSEMBL	46736312	46736419	+	ENSG00000222614.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	47581023	47581321	+	ENSG00000276588.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	47755853	47755962	+	ENSG00000221803.1	SNORD23	snoRNA	KNOWN	3	2	1
chr19	ENSEMBL	49490615	49490699	+	ENSG00000199631.1	SNORD33	snoRNA	KNOWN	3	2	1
chr19	ENSEMBL	49566672	49566772	+	ENSG00000207073.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	49949316	49949527	-	ENSG00000221125.2	U3	snoRNA	NOVEL	3	56	1
chr19	ENSEMBL	50019019	50019320	+	ENSG00000276729.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	50258443	50258722	+	ENSG00000276002.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	50471746	50471907	+	ENSG00000281744.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr19	HAVANA	50996018	51009581	-	ENSG00000269741.4	KLK9	protein_coding	NOVEL	2	2	2
chr19	HAVANA	51003111	51009634	-	ENSG00000213022.5	KLK9	protein_coding	KNOWN	2	2	2
chr19	HAVANA	51611503	51645545	-	ENSG00000105501.10	SIGLEC5	protein_coding	KNOWN	1	2	2
chr19	HAVANA	51612091	51646889	-	ENSG00000268500.4	SIGLEC5	protein_coding	NOVEL	2	2	2
chr19	ENSEMBL	52259076	52259187	-	ENSG00000207265.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	55000173	55000440	-	ENSG00000280921.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	55167171	55167274	+	ENSG00000239137.1	snoU13	snoRNA	NOVEL	3	34	1
chr19	ENSEMBL	56072367	56072640	-	ENSG00000281209.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr19	ENSEMBL	56105416	56105510	+	ENSG00000223060.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr19	ENSEMBL	56316524	56316636	-	ENSG00000200646.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	450663	450762	+	ENSG00000206797.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	2453010	2453117	-	ENSG00000207305.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	2655067	2655198	+	ENSG00000271798.1	SNORA51	snoRNA	KNOWN	3	13	1
chr20	ENSEMBL	2656624	2656694	+	ENSG00000229686.1	SNORD56	snoRNA	KNOWN	3	7	1
chr20	HAVANA	2814968	2818066	+	ENSG00000241690.3	TMEM239	protein_coding	PUTATIVE	1	2	2
